Volatility 3 Framework 2.7.0

Offset	Name	Size
0x3fd75070	\Program Files\IDA Freeware 8.2\procs\pc64.dll	216
0x3fd7c7b0	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-533FB7FA2417DD66822F9B153124F76B59358624.bin.01	216
0x3fd7cf20	\ProgramData\Microsoft\Windows Defender\Definition Updates\{B0B04A00-94B2-48C4-B9FC-A962CB7A1855}\mpasbase.vdm	216
0x3fd7f8e0	\ProgramData\ggzstcat367\@WanaDecryptor@.exe	216
0x3fd83d10	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3fd84380	\Windows\winsxs\Manifests\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d.manifest	216
0x3fd84560	\Windows\System32\MSMPEG2ENC.DLL	216
0x3fd84920	\Windows\System32\en-US\WinSATAPI.dll.mui	216
0x3fd84a70	\Windows\SysWOW64\uxtheme.dll	216
0x3fd84bc0	\$Directory	216
0x3fd84d10	\ProgramData\Microsoft\Windows\DRM\drmstore.hds	216
0x3fd85ca0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010015.dir	216
0x3fd85f20	\Windows\System32\config\TxR\{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.3.regtrans-ms	216
0x3fd86f20	\ProgramData\ggzstcat367\TaskData\Tor\libgcc_s_sjlj-1.dll	216
0x3fd93440	\Windows\System32\C_1250.NLS	216
0x3fdc7dd0	\Endpoint	216
0x3fdc7f20	\Windows\Prefetch\CONHOST.EXE-1F3E9D7E.pf	216
0x3fde7250	\Endpoint	216
0x3fde78a0	\Endpoint	216
0x3fdedc30	\$Directory	216
0x3fdff070	\$Directory	216
0x3fdffdc0	\Endpoint	216
0x3fe22070	\Windows\System32\onex.dll	216
0x3fe22520	\Windows\System32\eappprxy.dll	216
0x3fe22670	\Windows\System32\eappcfg.dll	216
0x3fe22f20	\Users\Analyst\Desktop\REMA-Tools\ProcessHacker\plugins\SbieSupport.dll	216
0x3fe24db0	\InitShutdown	216
0x3fe26f20	\Windows\System32\config\TxR\{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.0.regtrans-ms	216
0x3fe28cd0	\ProgramData\ggzstcat367	216
0x3fe28f20	\Windows\System32\C_1251.NLS	216
0x3fe2d660	\Users\Analyst\Desktop\REMA-Tools\ProcessHacker\plugins\ToolStatus.dll	216
0x3fe2f460	\Windows\SysWOW64\userenv.dll	216
0x3fe2f970	\Windows\SysWOW64\profapi.dll	216
0x3fe2fac0	\$Directory	216
0x3fe32070	\Windows\SysWOW64\ole32.dll	216
0x3fe34cf0	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTMsMpPsSession7.etl	216
0x3fe35650	\Windows\System32\sfc_os.dll	216
0x3fe35bf0	\Windows\System32\sfc.dll	216
0x3fe3b070	\Endpoint	216
0x3fe4b690	\Users\Analyst\Desktop\REMA-Tools\ProcessHacker\plugins\ExtendedTools.dll	216
0x3fe4c310	\Windows\System32\keyiso.dll	216
0x3fe4c6f0	\Users\Analyst\Desktop\REMA-Tools\ProcessHacker\plugins\DotNetTools.dll	216
0x3fe4e7f0	\Windows\System32\sdcpl.dll	216
0x3fe4eb00	\Windows\System32\sppsvc.exe	216
0x3fe4ef20	\$Directory	216
0x3fe50300	\Windows\SysWOW64\rasadhlp.dll	216
0x3fe52d10	\Windows\SysWOW64\shlwapi.dll	216
0x3fe531c0	\$Directory	216
0x3fe537f0	\Windows\Registration\R000000000006.clb	216
0x3fe55650	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-533FB7FA2417DD66822F9B153124F76B59358624.bin.87	216
0x3fe559b0	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-533FB7FA2417DD66822F9B153124F76B59358624.bin.80	216
0x3fe57070	\Windows\System32\eapsvc.dll	216
0x3fe57320	\Windows\System32\KMSVC.DLL	216
0x3fe57530	\Windows\SysWOW64\cryptbase.dll	216
0x3fe57740	\Windows\System32\msisip.dll	216
0x3fe57c50	\Windows\System32\config\TxR\{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR.blf	216
0x3fe59680	\Windows\System32\NlsLexicons000a.dll	216
0x3fe5b070	\ProgramData\Microsoft\Windows Defender\Definition Updates\Updates	216
0x3fe5b940	\Windows\System32\wmpps.dll	216
0x3fe5c290	\Windows\SysWOW64\normaliz.dll	216
0x3fe5e4e0	\Users\Analyst\AppData\Roaming\Microsoft\SystemCertificates\My	216
0x3fe5ed10	\Windows\System32\devmgr.dll	216
0x3fe69e60	\$Directory	216
0x3fe6c350	\Windows\System32\api-ms-win-downlevel-shlwapi-l2-1-0.dll	216
0x3fe6e070	\Windows\Fonts\lucon.ttf	216
0x3fe6e370	\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.24280_none_145e10148b8de48e	216
0x3fe70d80	\Windows\System32\api-ms-win-crt-string-l1-1-0.dll	216
0x3feb8750	\$Directory	216
0x3feba650	\Windows\System32\msimtf.dll	216
0x3feba860	\Windows\SysWOW64\oleacc.dll	216
0x3feba9b0	\Windows\System32\wshext.dll	216
0x3febba70	\Windows\System32\msvcirt.dll	216
0x3febc190	\Windows\System32\netmsg.dll	216
0x3febd070	\Windows\SysWOW64\dnsapi.dll	216
0x3fec8f20	\$Directory	216
0x3fec9a90	\Windows\Fonts\segoeuii.ttf	216
0x3fec9e80	\Windows\Web\Wallpaper\Characters\Desktop.ini	216
0x3feca3e0	\Windows\SysWOW64\secur32.dll	216
0x3fecbf20	\Windows\System32\aelupsvc.dll	216
0x3fed0480	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010001.wid	216
0x3fed34e0	\Windows\System32\davhlpr.dll	216
0x3fed7670	\Windows\System32\drprov.dll	216
0x3fed7810	\Windows\System32\en-US\conhost.exe.mui	216
0x3fed7f20	\Windows\System32\vmhgfs.dll	216
0x3feddb40	\Users\Analyst\Desktop\REMA-Tools\ProcessHacker\plugins\ExtendedServices.dll	216
0x3fedf8e0	\SystemRoot\System32\Config\TxR\{016888cc-6c6f-11de-8d1d-001e0bcde3ec}.TxR	216
0x3ffd6320	\Windows\System32\webservices.dll	216
0x3fff4070	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Memory Diagnostics Tool.lnk	216
0x3fff4f20	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3fffe640	\Users\Analyst\AppData\Local\Microsoft\Credentials	216
0x3fffe790	\$Directory	216
